_id,action,data,raw,time,user
oSqwAXD7m8wqvMJYK,save important document,"{'strings': {'Name': 'daryl_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: daryl_interview.pdf - Police Interview: Daryl', 'type': 'save important document'}","{""strings"":{""Name"":""daryl_interview.pdf""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: daryl_interview.pdf - Police Interview: Daryl"",""type"":""save important document""}",1599765926380.0,-2110079241
Hz8DMRzjrNonjWkB8,user justification,"{'strings': {'Name': 'daryl_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: daryl_interview.pdf - Police Interview: Daryl', 'type': 'save important document', 'reasoningText': 'Daryl suspect Xin', 'reasoningSelect': ""I'm saving this search to come back to later.""}","""{\""reasoningText\"":\""Daryl suspect Xin\"",\""reasoningSelect\"":\""I'm saving this search to come back to later.\"",\""searchText\"":\""Saved Document: daryl_interview.pdf - Police Interview: Daryl\""}""",1599765940743.0,-2110079241
Cd5XXCJqa25HebF2L,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599765940788.0,-2110079241
kk9NBYfekKrj2MWnZ,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599765942492.0,-2110079241
cCqheAZh9Lt83JoLv,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599765942497.0,-2110079241
Fg6Cg5xhKCobY6X9o,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765943397.0,-2110079241
sJDfrRMzAEuPv5BRL,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765943399.0,-2110079241
khjSCB68Btabuz6fS,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Check information about roadnav.exe', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765943400.0,-2110079241
gDaDtQbjkpL4uo5AY,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765943401.0,-2110079241
BoTe84MTwkWcG3phH,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765943410.0,-2110079241
6jKMeg5JLya9CpbmC,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Check information about roadnav.exe', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765943412.0,-2110079241
A4RqonGGrKDSjTpwf,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b1f1'}, 'Body': 'Xin downloaded RoadNav.exe', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Xin's Computer""}, 'Discovered': 'True', 'Document Source': 'From Roadeez Software Server', 'Document Type': 'Network Log', 'End Time': 1588593600, 'Importance': 0, 'Keyword': 'downloaded RoadNav.exe road nav xin exe', 'Name': 'server_log_0003.log', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}, 'Person': 'Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588593600, 'Title': ""RoadNav.exe downloaded to Xin's Computer""}",{},1599765958726.0,-2110079241
Ju2Pm4mFxnrPA4KJm,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b1f1'}, 'Body': 'Xin downloaded RoadNav.exe', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Xin's Computer""}, 'Discovered': 'True', 'Document Source': 'From Roadeez Software Server', 'Document Type': 'Network Log', 'End Time': 1588593600, 'Importance': 0, 'Keyword': 'downloaded RoadNav.exe road nav xin exe', 'Name': 'server_log_0003.log', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}, 'Person': 'Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588593600, 'Title': ""RoadNav.exe downloaded to Xin's Computer""}",{},1599765961853.0,-2110079241
G92BJqRC4tGYafj6R,save search,"{'strings': {'Name': 'server_log_0003.log'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': ""Saved Document: server_log_0003.log - RoadNav.exe downloaded to Xin's Computer""}","{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}",1599765963866.0,-2110079241
vupzYHxrW6nZjDoq4,save important document,"{'strings': {'Name': 'server_log_0003.log'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': ""Saved Document: server_log_0003.log - RoadNav.exe downloaded to Xin's Computer"", 'type': 'save important document'}","{""strings"":{""Name"":""server_log_0003.log""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: server_log_0003.log - RoadNav.exe downloaded to Xin's Computer"",""type"":""save important document""}",1599765963870.0,-2110079241
t24oKRKAshGAumQwv,user justification,"{'strings': {'Name': 'server_log_0003.log'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': ""Saved Document: server_log_0003.log - RoadNav.exe downloaded to Xin's Computer"", 'type': 'save important document', 'reasoningText': 'Xin downloaded on May4th', 'reasoningSelect': ""I'm saving this search to come back to later.""}","""{\""reasoningText\"":\""Xin downloaded on May4th\"",\""reasoningSelect\"":\""I'm saving this search to come back to later.\"",\""searchText\"":\""Saved Document: server_log_0003.log - RoadNav.exe downloaded to Xin's Computer\""}""",1599765977658.0,-2110079241
ufugojzqEKpuzrzTf,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599765977680.0,-2110079241
LNAbQQMtfkCAGgxz4,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765980729.0,-2110079241
7hYqYT8LfyJq4j4ne,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765980731.0,-2110079241
ANahopBPkepm9uEwi,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Check information about roadnav.exe', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765980731.0,-2110079241
Q7tDAq4MzRXPmfcKA,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765980732.0,-2110079241
QBEravLd7zjejK7w6,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765980740.0,-2110079241
pyY5JbE396WqtuamX,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Check information about roadnav.exe', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765980743.0,-2110079241
3Fv52RYWFsyuauhaS,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b1df'}, 'Body': 'Daryl uploaded RoadNav.exe', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}, 'Discovered': 'True', 'Document Source': 'From Roadeez Software Server', 'Document Type': 'Network Log', 'End Time': 1588811160, 'Importance': 0, 'Keyword': 'uploaded RoadNav.exe road nav roadnav.exe exe daryl', 'Name': 'server_log_0015.log', 'Origin': {'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA', 'server': ""Daryl's Laptop""}, 'Person': 'Daryl', 'Receiver': '', 'Sender': '', 'Start Time': 1588811160, 'Title': 'RoadNav.exe uploaded to Software Server'}",{},1599765992585.0,-2110079241
6kNFwNuKCF2Yy7mDv,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b232'}, 'Body': 'Daryl downloaded RoadNav.exe', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Daryl's Computer""}, 'Discovered': 'True', 'Document Source': 'From Roadeez Software Server', 'Document Type': 'Network Log', 'End Time': 1588676400, 'Importance': 0, 'Keyword': 'downloaded RoadNav.exe road nav exe', 'Name': 'server_log_0010.log', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}, 'Person': 'Daryl', 'Receiver': '', 'Sender': '', 'Start Time': 1588676400, 'Title': ""RoadNav.exe downloaded to Daryl's Computer""}",{},1599766007895.0,-2110079241
kCmRRWvpK4qdMBg8q,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b1f2'}, 'Body': 'Xin uploaded RoadNav.exe', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}, 'Discovered': 'True', 'Document Source': 'From Roadeez Software Server', 'Document Type': 'Network Log', 'End Time': 1588626000, 'Importance': 0, 'Keyword': 'uploaded RoadNav.exe road nav exe xin', 'Name': 'server_log_0005.log', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Xin's Computer""}, 'Person': 'Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588626000, 'Title': 'RoadNav.exe uploaded to Roadeez Software Server'}",{},1599766033081.0,-2110079241
K7s8sJzp7tjfQ4GTD,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b1f2'}, 'Body': 'Xin uploaded RoadNav.exe', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}, 'Discovered': 'True', 'Document Source': 'From Roadeez Software Server', 'Document Type': 'Network Log', 'End Time': 1588626000, 'Importance': 0, 'Keyword': 'uploaded RoadNav.exe road nav exe xin', 'Name': 'server_log_0005.log', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Xin's Computer""}, 'Person': 'Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588626000, 'Title': 'RoadNav.exe uploaded to Roadeez Software Server'}",{},1599766043479.0,-2110079241
s3dM9SEnLMPH5DHSq,save search,"{'strings': {'Name': 'server_log_0005.log'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: server_log_0005.log - RoadNav.exe uploaded to Roadeez Software Server'}","{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}",1599766045572.9998,-2110079241
faLpSHHFMmX6Xma4Q,save important document,"{'strings': {'Name': 'server_log_0005.log'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: server_log_0005.log - RoadNav.exe uploaded to Roadeez Software Server', 'type': 'save important document'}","{""strings"":{""Name"":""server_log_0005.log""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: server_log_0005.log - RoadNav.exe uploaded to Roadeez Software Server"",""type"":""save important document""}",1599766045576.0,-2110079241
QKCewosuzThh4WGQM,user justification,"{'strings': {'Name': 'server_log_0005.log'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: server_log_0005.log - RoadNav.exe uploaded to Roadeez Software Server', 'type': 'save important document', 'reasoningText': 'Xin uploaded the software too', 'reasoningSelect': 'Rejects my hypothesis'}","""{\""reasoningText\"":\""Xin uploaded the software too\"",\""reasoningSelect\"":\""Rejects my hypothesis\"",\""searchText\"":\""Saved Document: server_log_0005.log - RoadNav.exe uploaded to Roadeez Software Server\""}""",1599766058620.9998,-2110079241
tDGYQHYbgJSLMc3PJ,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599766058655.9998,-2110079241
9NLksbRMNTQRNqWs7,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766060798.0,-2110079241
BJzSd68XrHSp8wFxH,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766060800.0,-2110079241
YnDr8h4vF8RhoLh88,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Check information about roadnav.exe', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766060801.0,-2110079241
bCMMbu9KQuPRyfPsN,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766060802.0002,-2110079241
be6EtP27d44cJsYyZ,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766060811.0,-2110079241
YHuysSKrReWREnyfN,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Check information about roadnav.exe', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766060813.0,-2110079241
5iuLnbq8ic7HLaYZn,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b21f'}, 'Body': ""Roadeez Employee Interview\nConducted by Boston Police Department\n\nEmployee Name: Xin\nJob Description: Software Developer Intern\nGender: Woman\nAge: 20\nCitizenship: Tilapia\n\nQ: What is your role in the company?\nA: I'm the intern. I help Daryl find and fix bugs in our awesome self-driving car software, roadnav.exe.\n\nQ: What systems do you have access to?\nA: I'm just the intern, so only the software server.\n\nQ: Is there anyone you suspect of stealing the software?\nA: No, everyone here is so nice. It's really sad this happened, and I'm going to miss this job."", 'Destination': '', 'Discovered': 'True', 'Document Source': 'Web', 'Document Type': 'Information', 'End Time': 2147483647, 'Importance': 0, 'Keyword': 'xin interview RoadNav.exe Road Nav police developer intern software server Roadeez intern software', 'Name': 'xin_interview.pdf', 'Origin': '', 'Person': 'Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588564800, 'Title': 'Police Interview: Xin'}",{},1599766062408.0,-2110079241
RwQC2WfQaSDWYcecX,save search,"{'strings': {'Name': 'xin_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: xin_interview.pdf - Police Interview: Xin'}","{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}",1599766080020.9998,-2110079241
HpeMzxs4jfcBpEBTP,save important document,"{'strings': {'Name': 'xin_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: xin_interview.pdf - Police Interview: Xin', 'type': 'save important document'}","{""strings"":{""Name"":""xin_interview.pdf""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: xin_interview.pdf - Police Interview: Xin"",""type"":""save important document""}",1599766080024.0,-2110079241
ozgxfRo5X2qRsquhX,user justification,"{'strings': {'Name': 'xin_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: xin_interview.pdf - Police Interview: Xin', 'type': 'save important document', 'reasoningText': 'Xin might fix bugs sometimes', 'reasoningSelect': ""I'm saving this search to come back to later.""}","""{\""reasoningText\"":\""Xin might fix bugs sometimes\"",\""reasoningSelect\"":\""I'm saving this search to come back to later.\"",\""searchText\"":\""Saved Document: xin_interview.pdf - Police Interview: Xin\""}""",1599766096150.0,-2110079241
umdKzfCNL627jyPak,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599766096189.0,-2110079241
M8YC5FBPCfM7Lw4gM,switch tabs,{'tab': 'instructions'},"""{\""tab\"":\""instructions\""}""",1599766098008.9998,-2110079241
KtnDkgRCimcknPHJ4,switch tabs,{'tab': 'instructions'},"""{\""tab\"":\""instructions\""}""",1599766098012.0,-2110079241
WsNTbAhgfZCCgYhra,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766099439.0,-2110079241
8xkLqSso8822eRGeb,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766099442.9998,-2110079241
AHSBGq3kCExi6WnMk,switch tabs,{'tab': 'webSearch'},"""{\""tab\"":\""webSearch\""}""",1599766114864.0,-2110079241
bPFKbsgabt2aa9G5q,switch tabs,{'tab': 'webSearch'},"""{\""tab\"":\""webSearch\""}""",1599766114867.0,-2110079241
LSomLY53cyAsfRejx,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766115381.0,-2110079241
nJDWxfwbpenmBnuf4,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766115384.0,-2110079241
q59jnhssWen455JkA,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Check information about roadnav.exe', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766115384.0,-2110079241
4dWtf85q4iyJFBn5k,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766115386.0,-2110079241
GjRTdJ33BYxNoiLcS,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766115394.0,-2110079241
BRRKAaMSEoQyXiByK,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Check information about roadnav.exe', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766115396.0,-2110079241
