_id,action,data,raw,time,user
BcgiMdxGNGAzFBDwb,search,"{'strings': {'Name': '', 'Keyword': 'uploaded', 'Person': 'Michelle', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Roadeez Software Server'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document from Roadeez Software Server mentioning ""uploaded"" with people ""Michelle"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'I want to see if Michelle ever uploaded the software after downloading it.', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/uploaded/i"",""$and"":[{""Person"":""/Michelle/i""}],""Document Source"":""/Roadeez Software Server/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766747618.9998,-1105628286
vy5oJok6bBgJhwTgY,save search,"{'strings': {'Name': '', 'Keyword': 'uploaded', 'Person': 'Michelle', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Roadeez Software Server'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document from Roadeez Software Server mentioning ""uploaded"" with people ""Michelle"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'I want to see if Michelle ever uploaded the software after downloading it.', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""$and"":[{""Keyword"":""/uploaded/i"",""$and"":[{""Person"":""/Michelle/i""}],""Document Source"":""/Roadeez Software Server/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}",1599766750093.0,-1105628286
h7e5odsAfK9ebkAGY,user justification,"{'strings': {'Name': '', 'Keyword': 'uploaded', 'Person': 'Michelle', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Roadeez Software Server'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document from Roadeez Software Server mentioning ""uploaded"" with people ""Michelle"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'save search', 'reasoningText': 'Michelle never uploaded the software, so why did she download it?', 'reasoningSelect': 'Confirms my hypothesis'}","""{\""reasoningText\"":\""Michelle never uploaded the software, so why did she download it?\"",\""reasoningSelect\"":\""Confirms my hypothesis\"",\""searchText\"":\""Any Document from Roadeez Software Server mentioning \\\""uploaded\\\"" with people \\\""Michelle\\\"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT\""}""",1599766762349.9998,-1105628286
AqZNAHZkSQS558Awb,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599766762407.0,-1105628286
9r8hgNwPfYJJEc5vL,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766767436.0,-1105628286
b97XunbASRyLXuaFt,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766767441.0,-1105628286
aQhruDjWcXW7maSrx,user justification,"{'strings': {'Name': '', 'Keyword': 'Michelle', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""Michelle"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""I want to see Michelle's schedule."", 'reasoningSelect': 'Looking for a specific document or specific information'}","""{\""reasoningText\"":\""I want to see Michelle's schedule.\"",\""reasoningSelect\"":\""Looking for a specific document or specific information\"",\""searchText\"":\""Calendar Entry from Anna's Computer mentioning \\\""Michelle\\\"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT\""}""",1599766794937.0,-1105628286
9Fuch3YJMkuBHvStX,search,"{'strings': {'Name': '', 'Keyword': 'Michelle', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""Michelle"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""I want to see Michelle's schedule."", 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Michelle/i"",""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766794954.9998,-1105628286
uTwRwtcAXMXQiPwFt,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766794966.0,-1105628286
hTxQQiiWJ6oGX9FSC,search,"{'strings': {'Name': '', 'Keyword': 'Michelle', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""Michelle"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""I want to see Michelle's schedule."", 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Michelle/i"",""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766794968.0,-1105628286
3vEAshsisWfM3S8mc,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766794968.0,-1105628286
csMH7KcWLehYGMCP6,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b234'}, 'Body': 'Michelle will be out sick from Tuesday, May 5th, 8:00AM until Thursday, May 7th, 5:00PM.', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588885200, 'Importance': 0, 'Keyword': 'Michelle out sick', 'Name': 'calendar_67600', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Michelle', 'Receiver': '', 'Sender': '', 'Start Time': 1588680000, 'Title': 'Michelle Sick Days'}",{},1599766801363.0,-1105628286
D25fPCjQtv2Qdf6zp,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b258'}, 'Body': 'Michelle will be interviewed by Small Buisness Monthly in conference room B\n\nNote: Canceled; Michelle sick', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588708800, 'Importance': 0, 'Keyword': 'Michelle small business monthly sick interview SMM', 'Name': 'calendar_90002', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Michelle', 'Receiver': '', 'Sender': '', 'Start Time': 1588705200, 'Title': 'Michelle SMM interview (canceled)'}",{},1599766808363.0,-1105628286
4pmjjW3eAYGo6ykb7,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766817142.0,-1105628286
ksDvkEq5WnvtdMFMM,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766817147.0,-1105628286
kw5PGoMjqKqvMfNKp,user justification,"{'strings': {'Name': '', 'Keyword': 'Daryl', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""Daryl"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""I want to see Daryl's calendar."", 'reasoningSelect': 'Looking for a specific document or specific information'}","""{\""reasoningText\"":\""I want to see Daryl's calendar.\"",\""reasoningSelect\"":\""Looking for a specific document or specific information\"",\""searchText\"":\""Calendar Entry from Anna's Computer mentioning \\\""Daryl\\\"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT\""}""",1599766831104.0,-1105628286
Mu6JFv6ApkkHcBJz3,search,"{'strings': {'Name': '', 'Keyword': 'Daryl', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""Daryl"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""I want to see Daryl's calendar."", 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Daryl/i"",""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766831115.0,-1105628286
PASuar5WKSkH6wM9F,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766831123.0,-1105628286
DzdkPNbftiH8qwj2Q,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766831124.0,-1105628286
d3AbCo2qedFnLdEov,search,"{'strings': {'Name': '', 'Keyword': 'Daryl', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""Daryl"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""I want to see Daryl's calendar."", 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Daryl/i"",""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766831125.0,-1105628286
asRyA7yTZGRtdhC7P,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b235'}, 'Body': 'Daryl will be attending the RoadBloc trade show with Xin in San Francisco from Tuesday, May 5th, 8:00AM until Thursday, May 7th, 5:00PM.', 'Destination': {'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588885200, 'Importance': 0, 'Keyword': 'Daryl trade show RoadBlock Road Bloc attending San Francisco Tuesday Thursday', 'Name': 'calendar_67601', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Daryl', 'Receiver': '', 'Sender': '', 'Start Time': 1588680000, 'Title': 'Daryl at RoadBloc Trade Show'}",{},1599766838752.0,-1105628286
KsQ2uJupxGss8XgLA,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b252'}, 'Body': 'Daryl and Xin daily Scrum standup meeting in conference room B\n\nNote: Canceled; Daryl and Xin traveling', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588684500, 'Importance': 0, 'Keyword': 'Daryl Xin standup scrum software meeting', 'Name': 'calendar_88001', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Daryl Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588683600, 'Title': 'Software team standup (canceled)'}",{},1599766849802.0002,-1105628286
hZckSS4Ka5AHKjQ9P,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b255'}, 'Body': ""Daryl will attend Karikampani's new product launch party at California Pizza Kitchen"", 'Destination': {'lat': 37.7863215, 'lon': -122.402286, 'city': 'San Francisco', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588820400, 'Importance': 0, 'Keyword': 'Daryl california pizza Karikampani launch product party', 'Name': 'calendar_89006', 'Origin': {'lat': 37.7863215, 'lon': -122.402286, 'city': 'San Francisco', 'Country': 'USA'}, 'Person': 'Daryl', 'Receiver': '', 'Sender': '', 'Start Time': 1588813200, 'Title': 'Karikampani product launch party'}",{},1599766855183.9998,-1105628286
3EjsaXLm5rbz9QWvt,save search,"{'strings': {'Name': 'calendar_89006'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: calendar_89006 - Karikampani product launch party'}","{""$and"":[{""Keyword"":""/Daryl/i"",""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}",1599766863359.0,-1105628286
C2jSjr3YWpFeuYbeL,save important document,"{'strings': {'Name': 'calendar_89006'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: calendar_89006 - Karikampani product launch party', 'type': 'save important document'}","{""strings"":{""Name"":""calendar_89006""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: calendar_89006 - Karikampani product launch party"",""type"":""save important document""}",1599766863360.9998,-1105628286
B4eQitnQnKvqDXDde,user justification,"{'strings': {'Name': 'calendar_89006'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: calendar_89006 - Karikampani product launch party', 'type': 'save important document', 'reasoningText': 'Could Daryl be working with Karikampani to steal the software?', 'reasoningSelect': 'Confirms my hypothesis'}","""{\""reasoningText\"":\""Could Daryl be working with Karikampani to steal the software?\"",\""reasoningSelect\"":\""Confirms my hypothesis\"",\""searchText\"":\""Saved Document: calendar_89006 - Karikampani product launch party\""}""",1599766880591.0,-1105628286
TGDwHpaGacdPrXJGH,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599766880644.9998,-1105628286
XyZ6KnnzY26iweeBw,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766883445.0,-1105628286
9mjHTrTkD7gWJMseN,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766883450.0,-1105628286
H22HaQdc76pw36C3M,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766884704.0,-1105628286
iNANpgtyHTvAJHgYu,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766884705.0,-1105628286
JTdamLaTSmRbkGtbg,search,"{'strings': {'Name': '', 'Keyword': 'Daryl', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""Daryl"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""I want to see Daryl's calendar."", 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Daryl/i"",""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766884706.0,-1105628286
DsBsB32PNbR5EX4My,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766884708.0,-1105628286
nDzRZnnJTJ6CZYiJy,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766884716.0,-1105628286
GKfZKXGQGMJc2iecL,search,"{'strings': {'Name': '', 'Keyword': 'Daryl', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""Daryl"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""I want to see Daryl's calendar."", 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Daryl/i"",""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766884718.0,-1105628286
WoddnM6FbGrj7Lgct,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b259'}, 'Body': 'Daryl will interview Randy, a potential software engineering intern\n\nNote: Daryl traveling; Anna and Ivan will conduct the interview instead', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588863600, 'Importance': 0, 'Keyword': 'Daryl Ivan Anna Randy software engineer interview', 'Name': 'calendar_90004', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Daryl Ivan Anna', 'Receiver': '', 'Sender': '', 'Start Time': 1588860000, 'Title': 'Randy interview (changed)'}",{},1599766889436.0,-1105628286
GDoQbAnLTta2L7BY5,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b255'}, 'Body': ""Daryl will attend Karikampani's new product launch party at California Pizza Kitchen"", 'Destination': {'lat': 37.7863215, 'lon': -122.402286, 'city': 'San Francisco', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588820400, 'Importance': 0, 'Keyword': 'Daryl california pizza Karikampani launch product party', 'Name': 'calendar_89006', 'Origin': {'lat': 37.7863215, 'lon': -122.402286, 'city': 'San Francisco', 'Country': 'USA'}, 'Person': 'Daryl', 'Receiver': '', 'Sender': '', 'Start Time': 1588813200, 'Title': 'Karikampani product launch party'}",{},1599766906850.9998,-1105628286
kBR2PJbep7caiWpqM,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766909306.0,-1105628286
2NbPgZnEGeFXHEz35,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599766909311.0,-1105628286
vWJWXod4dszCJzgKS,user justification,"{'strings': {'Name': '', 'Keyword': 'Karikampani', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""Karikampani"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'I want to learn more about Karikampani', 'reasoningSelect': 'Looking for a specific document or specific information'}","""{\""reasoningText\"":\""I want to learn more about Karikampani\"",\""reasoningSelect\"":\""Looking for a specific document or specific information\"",\""searchText\"":\""Any Document mentioning \\\""Karikampani\\\"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT\""}""",1599766924607.0,-1105628286
EFmSK5pfgrChka4Gg,search,"{'strings': {'Name': '', 'Keyword': 'Karikampani', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""Karikampani"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'I want to learn more about Karikampani', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Karikampani/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766924626.0,-1105628286
vFG2MCxtnrRJcmEyh,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766924638.0,-1105628286
2Q9F22Jt793BfHrbZ,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766924638.9998,-1105628286
geb8ScgHajB5e9fmx,search,"{'strings': {'Name': '', 'Keyword': 'Karikampani', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""Karikampani"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'I want to learn more about Karikampani', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Karikampani/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599766924640.0,-1105628286
4MqMRC2Pu3g9hnSJ4,switch tabs,{'tab': 'webSearch'},"""{\""tab\"":\""webSearch\""}""",1599766929893.9998,-1105628286
6MTefQYFt8Wo7qQTY,switch tabs,{'tab': 'webSearch'},"""{\""tab\"":\""webSearch\""}""",1599766929897.0,-1105628286
fNCfke2NBKfkw4TaG,user justification,"{'Discovered': 'False', 'readable': 'mentioning ""Karikampani""  with Web Search tool', 'strings': {'Name': '', 'Keyword': 'Karikampani', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'type': 'WebSearch', 'reasoningText': 'I want to learn about Karikampani', 'reasoningSelect': 'Looking for a specific document or specific information'}","""{\""reasoningText\"":\""I want to learn about Karikampani\"",\""reasoningSelect\"":\""Looking for a specific document or specific information\"",\""searchText\"":\""mentioning \\\""Karikampani\\\""  with Web Search tool\""}""",1599766938051.9998,-1105628286
sQiqjXAfyKgxCrRYd,WebSearch,"{'Discovered': 'False', 'readable': 'mentioning ""Karikampani""  with Web Search tool', 'strings': {'Name': '', 'Keyword': 'Karikampani', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'type': 'WebSearch', 'reasoningText': 'I want to learn about Karikampani', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""Keyword"":""/Karikampani/i"",""Discovered"":""False""}}",1599766938073.0,-1105628286
m7AhN7aFZi3KT4W8G,search,"{'Discovered': 'False', 'readable': 'mentioning ""Karikampani""  with Web Search tool', 'strings': {'Name': '', 'Keyword': 'Karikampani', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'type': 'WebSearch', 'reasoningText': 'I want to learn about Karikampani', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Karikampani/i"",""Discovered"":""False""},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599766938077.0,-1105628286
7mKpRhZoLWgHxjvNR,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599766938088.0,-1105628286
Eh6PzRcYxP4cwtcww,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599766938089.0,-1105628286
cDZgFwusWL6ZiSAuv,search,"{'Discovered': 'False', 'readable': 'mentioning ""Karikampani""  with Web Search tool', 'strings': {'Name': '', 'Keyword': 'Karikampani', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'type': 'WebSearch', 'reasoningText': 'I want to learn about Karikampani', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/Karikampani/i"",""Discovered"":""False""},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599766938090.0,-1105628286
