_id,action,data,raw,time,user
rKZZYsu9kEaLm2YQ9,save search,"{'strings': {'Name': 'police_report.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: police_report.pdf - Police Report: Roadeez Insider Attack'}","{""$and"":[{""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}",1599765812859.9998,1805570777
R6LDyshCBnpzQXXSg,save important document,"{'strings': {'Name': 'police_report.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: police_report.pdf - Police Report: Roadeez Insider Attack', 'type': 'save important document'}","{""strings"":{""Name"":""police_report.pdf""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: police_report.pdf - Police Report: Roadeez Insider Attack"",""type"":""save important document""}",1599765812861.0,1805570777
zCNaayopJtdHddqPE,user justification,"{'strings': {'Name': 'police_report.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: police_report.pdf - Police Report: Roadeez Insider Attack', 'type': 'save important document', 'reasoningText': 'Contains information on the crime. ', 'reasoningSelect': ""I'm saving this search to come back to later.""}","""{\""reasoningText\"":\""Contains information on the crime. \"",\""reasoningSelect\"":\""I'm saving this search to come back to later.\"",\""searchText\"":\""Saved Document: police_report.pdf - Police Report: Roadeez Insider Attack\""}""",1599765823694.0,1805570777
5bHjcg9uFYkirLQD2,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599765823719.0,1805570777
qesErfzwsmEM3WBWX,search from evidence,"{'strings': {'Name': 'police_report.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: police_report.pdf - Police Report: Roadeez Insider Attack', 'type': 'save important document', 'reasoningText': 'Contains information on the crime. ', 'reasoningSelect': ""I'm saving this search to come back to later.""}","""{\""Name\"":\""/police_report.pdf/i\""}""",1599765829643.9998,1805570777
LEK43ab4wFDkZAdfy,search,"{'strings': {'Name': 'police_report.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: police_report.pdf - Police Report: Roadeez Insider Attack', 'type': 'save important document', 'reasoningText': 'Contains information on the crime. ', 'reasoningSelect': ""I'm saving this search to come back to later.""}","{""query"":{""$and"":[{""Name"":""/police_report.pdf/i""},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765829647.0,1805570777
YpPjAbS9oGShirZoz,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765829658.0,1805570777
5QsqbErStAsj4pLk8,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765829658.9998,1805570777
dSSeMesFhday7hLmK,search,"{'strings': {'Name': 'police_report.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: police_report.pdf - Police Report: Roadeez Insider Attack', 'type': 'save important document', 'reasoningText': 'Contains information on the crime. ', 'reasoningSelect': ""I'm saving this search to come back to later.""}","{""query"":{""$and"":[{""Name"":""/police_report.pdf/i""},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765829660.0,1805570777
G4LJjyPj2v2y8xnP9,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b25e'}, 'Body': ""POLICE REPORT\n\nDate: Friday, May 8, 2020\nTime: 3:00 PM\nLocation: Roadeez, Boston, MA\n\nSUMMARY: This afternoon it was discovered that sensative, proprietary software from Roadeez, a Boston self-driving car startup company, has fallen into the hands of a competitor, CARGO. It is not known how CARGO obtained the software, but it was obtained illegally. Our cyber crimes division suspects an insider attack, which means a Roadeeze employee collaborated with someone at CARGO to give them the software.\n\nWe are consulting with San Francisco Police to investigate.\n\nDATES: The crime most likely occured between the dates of Monday, May 4, 2020 and today, Friday, May 8, 2020\n\nMOTIVE: The software in question, roadnav.exe, is extremely valuable. CARGO stands to make a substantial profit while Roadeez may never recover financially.\n\nSUSPECTS: All Roadeez employees are suspects. They are:\n1. Michelle - CEO\n2. Daryl - Lead Software Engineer\n3. Xin - Software Engineer Intern\n4. Ivan - System Administrator\n5. Anna - Administrative Assistant\n\nEVIDENCE: We have obtained a collection of electronic documents from Roadeez. These documents include files from every employee's personal computer, as well as network logs from a company server and calendar entries for the week in question. We are turning these documents over for analysis."", 'Destination': '', 'Discovered': 'True', 'Document Source': 'Web', 'Document Type': 'Information', 'End Time': 2147483647, 'Importance': 0, 'Keyword': 'crime report police roadeez summary insider attack michelle ivan daryl xin anna', 'Name': 'police_report.pdf', 'Origin': '', 'Person': 'Michelle Daryl Xin Ivan Anna', 'Receiver': '', 'Sender': '', 'Start Time': 1588564800, 'Title': 'Police Report: Roadeez Insider Attack'}",{},1599765830887.9998,1805570777
K5JK2Btr9WbtiLGXR,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599765852312.9998,1805570777
9xGEGFQFHhB4qPPhy,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599765852319.0,1805570777
bsr9dzSe8XG8cRf4A,user justification,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""Roadnav.exe was stolen, so let's see who was using it. "", 'reasoningSelect': 'Just exploring the data'}","""{\""reasoningText\"":\""Roadnav.exe was stolen, so let's see who was using it. \"",\""reasoningSelect\"":\""Just exploring the data\"",\""searchText\"":\""Any Document mentioning \\\""roadnav.exe\\\"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT\""}""",1599765877472.0,1805570777
mdbJGrbQoanSEzupM,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""Roadnav.exe was stolen, so let's see who was using it. "", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765877476.0,1805570777
HGZWGXGGCwitPqShw,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765877487.0,1805570777
pXNZZ2mZYwowHkazv,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765877488.0002,1805570777
PxuB7o6FvFCtEzhgb,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""Roadnav.exe was stolen, so let's see who was using it. "", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765877489.0,1805570777
tRgKtsqGsqPgwjXqd,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b21d'}, 'Body': ""Roadeez Employee Interview\nConducted by Boston Police Department\n\nEmployee Name: Daryl\nJob Description: Lead Developer\nGender: Man\nAge: 31\nCitizenship: USA\n\nQ: What is your role in the company?\nA: I am the original programmer of roadnav.exe, the proprietary software that was stolen. I do most of the updates, with some help from my intern, Xin.\n\nQ: What systems do you have access to?\nA: I have access to the software server.\n\nQ: Is there anyone you suspect of stealing the software?\nA: I think it might have been Xin. I've always found her a little suspicious."", 'Destination': '', 'Discovered': 'True', 'Document Source': 'Web', 'Document Type': 'Information', 'End Time': 2147483647, 'Importance': 0, 'Keyword': 'daryl interview RoadNav.exe Road Nav police lead developer software server police Roadeez updates', 'Name': 'daryl_interview.pdf', 'Origin': '', 'Person': 'Daryl', 'Receiver': '', 'Sender': '', 'Start Time': 1588564800, 'Title': 'Police Interview: Daryl'}",{},1599765880849.0,1805570777
GyxioN4DRZpuY9N5q,save search,"{'strings': {'Name': 'daryl_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: daryl_interview.pdf - Police Interview: Daryl'}","{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}",1599765894362.0,1805570777
wuBhvquPZw4fDTYN5,save important document,"{'strings': {'Name': 'daryl_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: daryl_interview.pdf - Police Interview: Daryl', 'type': 'save important document'}","{""strings"":{""Name"":""daryl_interview.pdf""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: daryl_interview.pdf - Police Interview: Daryl"",""type"":""save important document""}",1599765894363.9998,1805570777
xaiWXZD67MtoYwN8G,user justification,"{'strings': {'Name': 'daryl_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: daryl_interview.pdf - Police Interview: Daryl', 'type': 'save important document', 'reasoningText': 'Daryl and Xin can update the software. Daryl suspects Xin. ', 'reasoningSelect': ""I'm saving this search to come back to later.""}","""{\""reasoningText\"":\""Daryl and Xin can update the software. Daryl suspects Xin. \"",\""reasoningSelect\"":\""I'm saving this search to come back to later.\"",\""searchText\"":\""Saved Document: daryl_interview.pdf - Police Interview: Daryl\""}""",1599765919184.0002,1805570777
KQQ33ctCr5ciu8XsK,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599765919210.0,1805570777
R5WTAZKeHqyGZL2kH,switch tabs,{'tab': 'webSearch'},"""{\""tab\"":\""webSearch\""}""",1599765923373.0,1805570777
NuiL8T9cJmYzHSPAB,switch tabs,{'tab': 'webSearch'},"""{\""tab\"":\""webSearch\""}""",1599765923376.0,1805570777
EEKLroozzsZ7crQHN,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765923827.0,1805570777
5gDxLzbbBKtyBo9dB,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765923829.0,1805570777
39ZiWiQmKWbG28jPz,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""Roadnav.exe was stolen, so let's see who was using it. "", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765923830.0,1805570777
8mRp3dkhM76yZTmgg,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765923831.0,1805570777
jq7q2dzk9vJrz965u,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765923838.0,1805570777
ckZMAsjpAA3dy3jEC,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""Roadnav.exe was stolen, so let's see who was using it. "", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765923839.0,1805570777
6Scu296tRpCT3oy4m,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b21f'}, 'Body': ""Roadeez Employee Interview\nConducted by Boston Police Department\n\nEmployee Name: Xin\nJob Description: Software Developer Intern\nGender: Woman\nAge: 20\nCitizenship: Tilapia\n\nQ: What is your role in the company?\nA: I'm the intern. I help Daryl find and fix bugs in our awesome self-driving car software, roadnav.exe.\n\nQ: What systems do you have access to?\nA: I'm just the intern, so only the software server.\n\nQ: Is there anyone you suspect of stealing the software?\nA: No, everyone here is so nice. It's really sad this happened, and I'm going to miss this job."", 'Destination': '', 'Discovered': 'True', 'Document Source': 'Web', 'Document Type': 'Information', 'End Time': 2147483647, 'Importance': 0, 'Keyword': 'xin interview RoadNav.exe Road Nav police developer intern software server Roadeez intern software', 'Name': 'xin_interview.pdf', 'Origin': '', 'Person': 'Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588564800, 'Title': 'Police Interview: Xin'}",{},1599765927699.0,1805570777
RsuH3QvTzmYtBn5vG,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b233'}, 'Body': 'Michelle downloaded RoadNav.exe', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Michelle’s Computer'}, 'Discovered': 'True', 'Document Source': 'From Roadeez Software Server', 'Document Type': 'Network Log', 'End Time': 1588610520, 'Importance': 0, 'Keyword': 'downloaded RoadNav.exe michelle road nav exe', 'Name': 'server_log_0004.log', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}, 'Person': 'Michelle', 'Receiver': '', 'Sender': '', 'Start Time': 1588610520, 'Title': 'RoadNav.exe downloaded to Michelle’s Computer'}",{},1599765944201.0,1805570777
qQsx6Q6qBin4od6qc,save search,"{'strings': {'Name': 'server_log_0004.log'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: server_log_0004.log - RoadNav.exe downloaded to Michelle’s Computer'}","{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}",1599765948257.0002,1805570777
vwXQiQ4aALjMZrW6j,save important document,"{'strings': {'Name': 'server_log_0004.log'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: server_log_0004.log - RoadNav.exe downloaded to Michelle’s Computer', 'type': 'save important document'}","{""strings"":{""Name"":""server_log_0004.log""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: server_log_0004.log - RoadNav.exe downloaded to Michelle’s Computer"",""type"":""save important document""}",1599765948258.0,1805570777
7FgNQNQmpkTidwzcg,user justification,"{'strings': {'Name': 'server_log_0004.log'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: server_log_0004.log - RoadNav.exe downloaded to Michelle’s Computer', 'type': 'save important document', 'reasoningText': 'Michelle downloaded RoadNav.exe, is this normal? ', 'reasoningSelect': ""I'm saving this search to come back to later.""}","""{\""reasoningText\"":\""Michelle downloaded RoadNav.exe, is this normal? \"",\""reasoningSelect\"":\""I'm saving this search to come back to later.\"",\""searchText\"":\""Saved Document: server_log_0004.log - RoadNav.exe downloaded to Michelle’s Computer\""}""",1599765968857.0,1805570777
RZS7pa6WBrJ3bebLi,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599765968882.0,1805570777
z3wGjim7ERFf9rz6j,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599765973839.9998,1805570777
HsumTr7p7gor8HTq7,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599765973844.0,1805570777
Et8hvpYfAzTPGck6W,switch tabs,{'tab': 'webSearch'},"""{\""tab\"":\""webSearch\""}""",1599765974972.0002,1805570777
LCDfpnpK9gkXKpCfr,switch tabs,{'tab': 'webSearch'},"""{\""tab\"":\""webSearch\""}""",1599765974973.9998,1805570777
55m8sC33eP7AF8aMJ,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765975881.0,1805570777
kCc5vdFTjapiHQLuT,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765975882.9998,1805570777
jsMFCp4DYYrZDqjd6,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""Roadnav.exe was stolen, so let's see who was using it. "", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765975884.0,1805570777
DGEZvo2qCnRXZhzAp,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599765975885.0,1805570777
5fhs3TQpsgHMSfx42,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599765975895.0,1805570777
sZtC77RGnty7Cie3j,search,"{'strings': {'Name': '', 'Keyword': 'roadnav.exe', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""roadnav.exe"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""Roadnav.exe was stolen, so let's see who was using it. "", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/roadnav.exe/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1599765975897.0,1805570777
WoyhKXrQFkF6YYvjt,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599765989897.0,1805570777
8BCqyEEmS99DQRWMy,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599765989901.0,1805570777
mZf3RXXGaGYvhjFxF,user justification,"{'strings': {'Name': '', 'Keyword': 'Michelle', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Information', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Information mentioning ""Michelle"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': ""I want Michelle's police interview. Does she often download the software? "", 'reasoningSelect': 'Looking for a specific document or specific information'}","""{\""reasoningText\"":\""I want Michelle's police interview. Does she often download the software? \"",\""reasoningSelect\"":\""Looking for a specific document or specific information\"",\""searchText\"":\""Information mentioning \\\""Michelle\\\"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT\""}""",1599766015332.0,1805570777
